1144|samsung j5 2017 |351821105107183/01|150||KPL|1|17.11.2021|||TAK|
1145|Redmi go |864750049657005|100|190|kpl|0|18.11.2021|19.11.2021||NIE|
1146|LG K4 |357137077483872|120||TEL|1|18.11.2021|||TAK|
1147|ZTE BLADE A310  |861174033074841|100|190|TEL|0|18.11.2021|20.12.2021||NIE|
1148|HTC DESIRE 12+ |355131090748991|200|390|KPL|0|18.11.2021|02.12.2021||NIE|
1149|huawei psmart 2019|867703042071309|250|370|TEL|0|18.11.2021|17.12.2021||NIE|
1150|IPHONE 8 |359496083420775|650|810|KPL|0|18.11.2021|08.12.2021||NIE|
1151|sony xz premium |357838081875652|250|250|KPL|0|18.11.2021|24.03.2022||NIE|
1152|HONOR 8X  |868525046379647|260|430|450|0|18.11.2021|25.11.2021||NIE|
1153|SAMSUNG S5 NEO |357010076310729|120|240|TEL|0|18.11.2021|03.12.2021||NIE|
1154|hUAWEI T5 10 |860037040562986|350|450|KPL|0|18.11.2021|19.11.2021||NIE|
1155|nagrzewnica niteo|-|30|55||0|19.11.2021|06.12.2021||NIE|
1156|Wkrętarka makita dhp484 179015, |dtd153 304469,|900|1450||0|19.11.2021|26.01.2022||NIE|
1157|huawei gt2| fepbb20611110164|300|370||0|19.11.2021|21.12.2021||NIE|
1158|moto g30 |350073891158670|450|570||0|19.11.2021|26.11.2021||NIE|
1159|xiaomi mi 9 |863459042633978|350|520||0|19.11.2021|04.03.2022||NIE|
1160|Samsung s10 plus |356171102483103|1100|1320||0|20.11.2021|22.01.2022||NIE|
1161|GALAXY BUDS |2|250|||1|20.11.2021|||TAK|
1162|P20 LITE |866237048291968|60|370||0|20.11.2021|11.12.2021||NIE|
1163|PS4  |02274522521646170|300|620|KONS|0|22.11.2021|07.12.2021||NIE|
1164|pad do ps4|X|70|120||0|22.11.2021|14.12.2021||NIE|
1165|Moto g8 plus |357209104482050|400|550|KPL|0|22.11.2021|01.12.2021||NIE|
1166|HUAWEI P20 LITE |866237048291968|60|60|KPL|0|22.11.2021|22.11.2021||NIE|
1167|HUAWEI MATE 20 LITE |861523042637925|40|390|40|0|22.11.2021|20.12.2021||NIE|
1168|odkurzacz rowenta|x|150|220|kpl|0|22.11.2021|17.01.2022||NIE|
1169|odkurzacz rowenta |x|150|200|kpl|0|22.11.2021|20.12.2021||NIE|
1170|odkurzacz rowenta |x|150|250|kpl|0|22.11.2021|22.11.2021||NIE|
1171|huawei y6 2018 |86868704278300|150|260|KPL|0|23.11.2021|24.11.2021||NIE|
1172|huawei y6 2018 |868687045401549|150|280|KPL|0|23.11.2021|06.12.2021||NIE|
1173|samsung le26b350f1w   |87443hsz108079n |100|200|BEZ PILOTA|0|23.11.2021|04.02.2022||NIE|
1174|niteo tools csn0333-20 |200333|80|100||0|23.11.2021|27.11.2021||NIE|
1175|PLAYSTATION VR +KAMERKA +OKABLOWANIE |H0419061111168|400|630|KAMERA, OKABLOWANIE|0|23.11.2021|11.12.2021||NIE|
1176|HUAWEI Y5 ii |860484031853265|100|210|KPL|0|23.11.2021|20.12.2021||NIE|
1177|MONITOR AOC 195LM00002  |FEBE7HA056802|40|110||0|23.11.2021|06.12.2021||NIE|
1178|SAMSUNG J5 2017|359966086287918|200|350|KPL|0|23.11.2021|23.11.2021||NIE|
1179|HR2432 |0014165 2007|350||WALIZKA|1|23.11.2021|||TAK|
1180|MAKITA DDF481  |2018 0925401Y|400||WKRĘT, ŁAD , 1 AKU|1|23.11.2021|||TAK|
1181|VERTO 51G053  |202003V00304|30|55|NIC|0|23.11.2021|06.12.2021||NIE|
1182|soundbar hitachi hsb280bt |x|170||kpl|1|23.11.2021|||TAK|
1183|kątóka graphite 59g087 |201801 g 000909|50|90|nic|0|23.11.2021|06.12.2021||NIE|
1184|lenovo tab e7 |ha102fmd|100|190|kpl|0|23.11.2021|02.12.2021||NIE|
1185|lenovo tab e7 |ha102ejn|100|200|kpl|0|23.11.2021|01.12.2021||NIE|
1186|j3 2016 |352718089379466|100||tel|1|23.11.2021|||TAK|
1187|motorola e5 |351875092917756|150|230|kpl|0|23.11.2021|25.11.2021||NIE|
1188|butla gazowa niebieska|x|50|||1|23.11.2021|||TAK|
1189|xpad xbox |627950484194|80|150|kpl|0|23.11.2021|10.12.2021||NIE|
1190|kątówka sthor 79140|x|50|120||0|24.11.2021|01.12.2021||NIE|
1191|ERMAN EM-IW101  |IW17220458|100|130|walizka|0|24.11.2021|22.01.2022||NIE|
1192|wyrzynarka worx wx477.1 |201936101954 |70||walizka|1|24.11.2021|||TAK|
1193|dedra ded7960 |x|50||walizka ,rączka|1|24.11.2021|||TAK|
1194|Bosch gsh 5 ce | brak nr seryjnegio |400||walizka, dwa dłuta|1|24.11.2021|||TAK|
1195|kontroler pioneer ddj 400 |sdmp090906nn|400||PUDEŁKO|1|24.11.2021|||TAK|
1196|lg q7 |356516090180873|200|340|kpl|0|24.11.2021|10.12.2021||NIE|
1197|PIONNEER XNEW5    |RGTM000585EW |100||nic|1|24.11.2021|||TAK|
1198|mi 10t |860692050852253|550||kpl|1|24.11.2021|||TAK|
1199|vivo y20s |868781050784947|450|550|kpl|0|24.11.2021|16.12.2021||NIE|
1200|xbox one s |048314170516,|450|660|kpl|0|24.11.2021|26.11.2021||NIE|
1201|pad xbox one s , ład, aku|x|120|130||0|24.11.2021|07.12.2021||NIE|
1202|sony m5|354188073443637|150|150|tel|0|24.11.2021|24.03.2022||NIE|
1203|ZEGAREK G-SHOCK GA-100B |5081 CZERWONY|100|||1|25.11.2021|||TAK|
1204|NAGRZEWNICA NEO TOOLS 3000W|x|30|55|nic|0|25.11.2021|06.12.2021||NIE|
1205|ODKURZACZ DEXTER VOD1420SF |204505|50|100|NIC|0|25.11.2021|14.02.2022||NIE|
1206|redmi note 10 |863247055676061|500|830|KPL|0|25.11.2021|30.11.2021||NIE|
1207|MODEM alcatel mw70vk |357007092628506|80|150|KPL|0|25.11.2021|03.01.2022||NIE|
1208|redmi note 9 |867118058717077|450|580|KPL|0|25.11.2021|04.12.2021||NIE|
1209|gshock GA-100 5081 |Z NIEBIESKIM |120|250||0|25.11.2021|14.12.2021||NIE|
1210|LENOVO G580 |CB19873792|350|570|ład|0|25.11.2021|23.12.2021||NIE|
1211|Realme 5 5g|864425052175910|300|650|kpl|0|25.11.2021|17.12.2021||NIE|
1212|MAKITA DTD152 372046R / MAKITA DDF482 781257R |x|500|1100|walizka, 2 wkretarki, 3 bat ład|0|26.11.2021|27.01.2022||NIE|
1213|milwaukee m18 FHIW12-502X |BRAK SN|500|940|nic|0|26.11.2021|14.02.2022||NIE|
1214|MAKITA DF331DSMJ |04563701|200|290|walizka, 2 aku, ład|0|26.11.2021|23.12.2021||NIE|
1215|samsung a7 2018|359979092187881/01|150|460|tel+ ład|0|26.11.2021|24.12.2021||NIE|
1216|iphone xr|357369096385750|1000|1350||0|26.11.2021|21.12.2021||NIE|
1217|nokia 6|356022081059804|150|280|?|0|26.11.2021|30.11.2021||NIE|
1218|SAMSUNG J3 2016 |357960082621016 |100|170|X|0|27.11.2021|27.11.2021||NIE|
1219|HUAWEI P8 LITE|865868030789873|100|230|NIC|0|27.11.2021|08.12.2021||NIE|
1220|nokia 1 plus|352886101973390|100|210|tel|0|27.11.2021|18.12.2021||NIE|
1221|HUAWEI MATE 20 LITE |  868432040515682|250|370|KPL|0|29.11.2021|30.11.2021||NIE|
1222|REDMI 6 |869700044116247|200|330|KPL|0|29.11.2021|10.12.2021||NIE|
1223|REDMI NOTE 8T| 864060048311756|300|300|KPL|0|29.11.2021|21.01.2022||NIE|
1224|lG K11 | 355674091394802|200|350|kpl|0|29.11.2021|11.12.2021||NIE|
1225|JBL PULSE 4 |GG0784-JJ0010099|385||KPL|1|30.11.2021|||TAK|
1226|oppo a15s |862877050709730|300|440|KPL|0|30.11.2021|01.12.2021||NIE|
1227|SMASUNG J6 | 357063093278536|10|370|NIC|0|30.11.2021|21.12.2021||NIE|
1228|STIHL |MS170|350|500||0|01.12.2021|13.12.2021||NIE|
1229|STIHL MS 170 ZNISZCZONY |ZNISZCZONY |390|390||0|01.12.2021|01.12.2021||NIE|
1230|stihl ms170 |11309673306cs|300|470||0|01.12.2021|07.12.2021||NIE|
1231|samsung s9+|357631092712919|700||kpl|1|01.12.2021|||TAK|
1232|IPHONE 8 |352989092054574|550|830|TEL|0|01.12.2021|07.12.2021||NIE|
1233|MOTO  E5+|351875092917756|150|270|KPL |0|02.12.2021|02.12.2021||NIE|
1234|REDMI NOTE 4|866037039445544|150|250|NIC|0|02.12.2021|07.12.2021||NIE|
1235|DELL INSPIRON 15 3000 |  P63F002 |600||NIC |1|02.12.2021|||TAK|
1236|OBRĄCZKA ZŁOTA 3,73 GR |22/12|440|||1|02.12.2021||150|TAK|
1237|OBRĄCZKA ZŁOTA 3,19|22/12|380|||1|02.12.2021||151|TAK|
1238|DALMIERZ LASEROWY PRO DL-100 |DALMIERZ LASEROWY PRO DL-100 |100||POKROWIEC|1|02.12.2021|||TAK|
1239|IPHONE 8|356766082487709|500|790|KPL|0|02.12.2021|03.02.2022||NIE|
1240| IPHONE 8 | 356767083150338|450||KPL|1|02.12.2021|||TAK|
1241|REDMI NOTE 7 |868811041455370|230|380|KPL|0|02.12.2021|06.12.2021||NIE|
1242|HUAWEI MATE 20 LITE KPL| 869354030483763 |100||KPL|1|02.12.2021|||TAK|
1243|słuchawki logitech g533 |słuchawki logitech g533 |150 ||NIC |1|03.12.2021|||TAK|
1244|OBRĄCZKA ZŁOTA 3,67 GR |42/12|440|700||0|03.12.2021|11.02.2022|152|NIE|
1245|PIONEER MVH-S320BT|UAKA092044EW |70||KPL|1|03.12.2021|||TAK|
1246|MOTO G8 351628113007135|MOTO G8 351628113007135|200|410|KPL|0|03.12.2021|10.12.2021||NIE|
1247|KĄTÓWKA GRAPHITE  59G086 |201509G00237147|30||KPL|1|03.12.2021|||TAK|
1248|REDMI 7 USZKODZONA |864592045830271|50|380|KPL|0|03.12.2021|21.12.2021||NIE|
1249|złoto 51/12|wyrób jubilerski używany - 4,8gr o|600|||1|04.12.2021|||TAK|
1250|PS4 | 02274523733023905|400|600|PAD +OKABLOWANIE |0|06.12.2021|07.12.2021||NIE|
1251|XBOX ONE S USZKODZONY |037497570916|100||PAD+ OKABLOWANIE |1|06.12.2021|||TAK|
1252|BRANSOLETKA SREBRNA 3,53 GR |58/12|7|||1|06.12.2021||153|TAK|
1253|huawei y5 18|865204048467023 |100|230|KPL|0|06.12.2021|20.12.2021||NIE|
1254|XBOX 360 | 115800614309|130|250|PAD + OKABLOWANIE |0|06.12.2021|24.12.2021||NIE|
1255|WIATRÓWKA CROSSMAN INFERNO |WIATRÓWKA CROSSMAN INFERNO |70|100|NIC |0|06.12.2021|13.12.2021||NIE|
1256|xbox one s |108314482716|300|620|kpl|0|07.12.2021|11.12.2021||NIE|
1257|pad xbox biały|03600197124823|40|130||0|07.12.2021|09.12.2021||NIE|
1258| WIERTARKA TRYTON TDW1050| WIERTARKA TRYTON TDW1050|20|70|NIC |0|07.12.2021|29.12.2021||NIE|
1259|ODKURZACZ GOTZE JENSEN VC200|ODKURZACZ GOTZE JENSEN VC200|90|140|KPL|0|07.12.2021|10.02.2022||NIE|
1260|WYRZYNARKA DEXTER POWER |2017140106011902274257|20|70|NIC|0|07.12.2021|10.01.2022||NIE|
1261|HAMMER ENRGY 18X19 |866258031257188|250|420|ŁADOWARKA|0|07.12.2021|22.12.2021||NIE|
1262|uprząż singing rock, conectorr singing rock  7 sztuk, locker singing rock, 2 x lina 180cm singing rick, lina statyczna 45m 11mm, osłona liny singing rock|uprząż singing rock, conectorr singing rock  7 sztuk, locker singing rock, 2 x lina 180cm singing rick, lina statyczna 45m 11mm, osłona liny singing rock|400||NIC |1|07.12.2021|||TAK|
1263|SAMSUNG S20FE |35500837682068/8 KPL|1300|1950|KPL|0|07.12.2021|18.12.2021||NIE|
1264|NAWIGACJA TOMTOM START25  |  XR1388I01543|150|270|kpl|0|08.12.2021|24.02.2022||NIE|
1265|ŻELAZKO BOSCH| CCBD5|20||kpl|1|08.12.2021|||TAK|
1266| SAMSUNG A50 USZKODZONY| 356642105132319|100||KPL|1|08.12.2021|||TAK|
1267|SAMSUNG M11 |354700113087693/01 |300|480|KPL|0|08.12.2021|21.12.2021||NIE|
1268|HUAWEI P9 LITE USZKODZONY|8693980241655662|50||NIC |1|08.12.2021|||TAK|
1269|nagrzewnica gazowa master blp33m | 02037000904|250||NIC |1|09.12.2021|||TAK|
1270|REALME 6 PRO | 866353041399599|500|740|KPL|0|10.12.2021|11.03.2022||NIE|
1271|SAMSUNG  S6 EDGE | 359523067612901/02|250|340|NIC |0|10.12.2021|16.12.2021||NIE|
1272|lenovo 81w1 | pf2wm9vv|900|1440|KPL|0|10.12.2021|20.12.2021||NIE|
1273|ioxy smog zero|16092020|250||nic|1|10.12.2021|||TAK|
1274|moto e5 plus|351875092086156|200|350|kpl|0|10.12.2021|18.12.2021||NIE|
1275|WAGA STEINBERG SBS-PF-A150/20 | 332820200623|150|150|KPL|0|11.12.2021|27.12.2021||NIE|
1276|LAMPA BAKTERIOBÓJCZA QURE GERMICIDAL BM1402| 43203|20||KPL|1|11.12.2021|||TAK|
1277|NISZCZARKA SHERDSTAR X5 |510009152|80|80|NIC |0|11.12.2021|17.03.2022||NIE|
1278|SAMSUNG GALAXY WATCH 42MM |RFAN93RCP5L |300||KPL|1|11.12.2021|||TAK|
1279|HUAWEI WATCH GT2 46 MM |FEPBB21814104898 |350|450|kpl|0|11.12.2021|14.12.2021||NIE|
1280|ZEGAREK TOMMY HILFIGER |TH.344.1.95.2683|300|380|kpl |0|11.12.2021|19.01.2022|czarny 8/08|NIE|
1281|LG K40| 353615104142532|250|370|kpl|0|13.12.2021|28.12.2021||NIE|
1282|XIAOMI REDMI NOTE 8 T|860813048924711|400|510|kpl|0|13.12.2021|24.12.2021||NIE|
1283|REDMI 9A |861298052751359/80|150||kpl|1|13.12.2021||ZABLOKOWANY BRAK ZASIĘGU |TAK|
1284|REDMI NOTE 8 PRO |865233049544100|50|570|TEL |0|13.12.2021|23.12.2021||NIE|
1285|MOTO C+ |351831091230550|50|180|TEL |0|13.12.2021|24.02.2022||NIE|
1286|WKRĘTARKA MAŁA BOSCH IXO | 3603JA8002|20|55||0|13.12.2021|02.03.2022||NIE|
1287|OPPO A53| 860862056523733|350||KPL|1|13.12.2021|||TAK|
1288|XBOX 360|026850734008|150|270|OKABLOWANIE + PAD |0|13.12.2021|05.03.2022||NIE|
1289|KINECT 360 | 028682221035|30|70|NIC |0|13.12.2021|08.03.2022||NIE|
1290|PAD XBOX 360|03880038284332|20|20|NIC |0|13.12.2021|01.03.2022||NIE|
1291|XBOX 360| 024855413405|140||OKABLOWANIE |1|13.12.2021|||TAK|
1292|nikon d3200 , obiektyw nikon  | 7485497, obiektyw  18-105|600|1050|KPL|0|13.12.2021|02.03.2022||NIE|
1293|Kolumny Altus 140 kolor czarny |brak nr seryjnego |250|||1|14.12.2021|||TAK|
1294|huawei p30 lite| 864160048855974|300|550|KPL|0|14.12.2021|29.01.2022||NIE|
1295|SAMSUNG A50 |351779115700605/01|450|550|KPL|0|14.12.2021|19.01.2022||NIE|
1296|IPHONE 7 PLUS | 353811088667822 |500||KPL|1|14.12.2021|||TAK|
1297|KOLCZYKI ZŁOTE 0,86 GR |42/10|60|100||0|15.12.2021|21.12.2021|154|NIE|
1298|KOLCZYKI ZŁOTE 1,11 GR |11/11|130|||1|15.12.2021||155|TAK|
1299|PIERŚCIONEK ZŁOTY 1,62 GR |25/08|115|190||0|15.12.2021|16.12.2021|156|NIE|
1300|SAMSUNG A10 |356979101645666|200|340|KPL|0|15.12.2021|16.12.2021||NIE|
1301|PS3 |03274458406108921CECH 4004C |150|250|NIC|0|15.12.2021|03.01.2022||NIE|
1302|ZELMER|ZSC1100 9802|30||KPL|1|15.12.2021|||TAK|
1303|KOLCZYKI ZŁOTE 0,78 GR |209/09|80|150||0|16.12.2021|27.12.2021|157|NIE|
1304|KOLCZYKI ZŁOTE 1,01 GR |209/09|70|120||0|16.12.2021|18.12.2021|158|NIE|
1305|PIERŚCIONEK ZŁOTY 2,02 GR |259/07|240|||1|16.12.2021||159|TAK|
1306|PIERŚCIONEK ZŁOTY 1,54 GR |259/07|190|270||0|16.12.2021|21.12.2021|160|NIE|
1307|BRANSOLETKA ZŁOTA 0,83 GR |155/10|110|||1|16.12.2021||161|TAK|
1308|ACER NITRON 5 |NHQ7JEP0010501158D3400|1500|2900|KPL|0|16.12.2021|28.12.2021||NIE|
1309|KOLCZYKI ZŁOTE 0,18 GR |155/10|30|40||0|16.12.2021|27.12.2021|162|NIE|
1310|KOLCZYKI ZŁOTE 0,58 GR |155/10|70|70||0|16.12.2021|17.12.2021|163|NIE|
1311|ŁAŃCUSZEK ZŁOTY 0,78 GR |154/10|100|150||0|16.12.2021|05.01.2022|164|NIE|
1312|ZAWIESZKA ZŁOTA 0,64 GR |154/10|80|120||0|16.12.2021|17.01.2022|165|NIE|
1313|PIERŚCIONEK ZŁOTY 1,51 GR |213/07|180|300||0|16.12.2021|14.02.2022|166|NIE|
1314|PIERŚCIONEK ZŁOTY 2GR |213/07|150|240||0|16.12.2021|20.12.2021|167|NIE|
1315|PIERŚCIONEK ZŁOTY 0,96 GR|213/07|70|110||0|16.12.2021|31.12.2021|168|NIE|
1316|ŁAŃCUSZEK ZŁOTY 0,74 GR |170/09|80|150||0|16.12.2021|21.12.2021|169|NIE|
1317|ZAWIESZKA ZŁOTA 0,33 GR |170/09|30|70||0|16.12.2021|01.03.2022|170|NIE|
1318|ZAWIESZKA ZŁOTA 0,67 GR |170/09|70|||1|16.12.2021||171|TAK|
1319|samsung a51 |359054845933930|400|600||0|16.12.2021|27.12.2021|sprzedany 23.12|NIE|
1320|GŁOŚNIK BTSPEAKER |ZQS4215  |40||KPL|1|16.12.2021|||TAK|
1321|BRANSOLETKA SREBRNA 5,03 GR |256/09|10|45||0|16.12.2021|31.01.2022|172|NIE|
1322|BRANSOLETKA SREBRNA 4,14 GR|256/09|8|||1|16.12.2021||173|TAK|
1323|ŁAŃCUSZEK SREBRNY 8,53 GR|256/09|17|80||0|16.12.2021|31.01.2022|174|NIE|
1324|ŁAŃCUSZEK SREBRNY 4,30 GR |256/09|9|45||0|16.12.2021|19.12.2021|175|NIE|
1325|BRANSOLETKA SREBRNA 19,49 GR|200/08|30|180||0|16.12.2021|12.03.2022|176|NIE|
1326|PROSTOWNICA MPM|MPR-07|20|35|KPL|0|16.12.2021|18.02.2022||NIE|
1327|IPHONE 12 |359708821633323 |2800|2990|KPL|0|16.12.2021|20.12.2021||NIE|
1328|LG G6 |356144089660480 |200|300|KPL|0|16.12.2021|11.01.2022||NIE|
1329|SAMSUNG S21+ 5G |355399275531884 |1200||KPL|1|16.12.2021||666|TAK|
1330|ŁAŃCUSZEK ZŁOTY 1,13 GR |81/10|140|220||0|17.12.2021|18.12.2021|177|NIE|
1331|ZAWIESZKA ZŁOTA 0,67 GR |81/10|40|80||0|17.12.2021|21.12.2021|178|NIE|
1332|ŁAŃCUSZEK ZŁOTY 3,08 GR|298/03|300|||1|17.12.2021||179|TAK|
1333|PIERŚCIONEK ZŁOTY 1,72 GR |298/03|100|||1|17.12.2021||180|TAK|
1334|PIERŚCIONEK ZŁOTY 1,58 GR |298/03|100|190||0|17.12.2021|22.12.2021|181|NIE|
1335|SAMSUNG  J3 2017  |356075092312349/01|150|260|TEL|0|17.12.2021|22.12.2021||NIE|
1336|samsung  a6 |358952094986973|50|300|TEL|0|17.12.2021|20.12.2021||NIE|
1337|IPHONE SE 2020| 356781117379623|800|1000|KPL|0|17.12.2021|08.03.2022||NIE|
1338|alcatel mw70vk|357007092041924|70|150|kpl|0|18.12.2021|27.12.2021||NIE|
1339|SAMSUNG A30S |358636105800592|100|470|TEL|0|19.12.2021|24.12.2021||NIE|
1340|Samsung  A42 5G |351269930650979|700|990|KPL|0|19.12.2021|03.03.2022||NIE|
1341|SAMSUNG A51 5G |355698113369617|500||kpl|1|19.12.2021|||TAK|
1342|Samsung S7 Edge |353556082541867|430|430|TEL|0|19.12.2021|03.01.2022||NIE|
1343|SAMSUNG S10 LITE |352688113913863|500|1050|KPL|0|19.12.2021|17.01.2022||NIE|
1344|samsung s10 lite |352688115693182|500|1065|KPL|0|19.12.2021|21.12.2021||NIE|
1345|iphone 11 pro| 353842108124387 |2100|2790|kpl|0|20.12.2021|21.12.2021||NIE|
1346|SAMSUNG J5 17| 353762091477925 |200|240|KPL|0|20.12.2021|15.01.2022||NIE|
1347|samsung s5610 |354335070511167|50|150|ładowarka|0|20.12.2021|24.02.2022||NIE|
1348|SAMSUNG UE27D5000NH|B2ZF3HTB900147H |200||PILOT |1|21.12.2021|||TAK|
1349|IPHONE 11 PRO |353842108138825|2100|2750|KPL|0|21.12.2021|22.12.2021||NIE|
1350|PIERŚCIONEK ZŁOTY 1,01 GR |232/12|120|||1|21.12.2021||182|TAK|
1351|SAMSUNG S8 | 355257090183457/01|400|650|KPL|0|21.12.2021|03.01.2022||NIE|
1352|SAMSUNG S20 | 354460115608042/01|1100||KPL|1|21.12.2021|||TAK|
1353|SAMSUNG J6+ | 351765101243353 KPL |250|370|KPL|0|21.12.2021|23.12.2021||NIE|
1354|SUSZARKA DO GRZYBÓW SENCORE SFD 790WH|18DFD790E102822|20|60|kpl|0|22.12.2021|05.03.2022||NIE|
1355|MASZYNKA DO MIĘSA TEFAL ME20| NE205138/3504815R|30|50|kpl|0|22.12.2021|07.03.2022||NIE|
1356|PIECYK OPTIMUM PK-2222  | 222242002013|50||nic|1|22.12.2021|||TAK|
1357|vivo y11s|863543057795341|290|370|kpl|0|22.12.2021|24.12.2021||NIE|
1358|samsung s20 | 356007116576211|1500|1770|KPL|0|22.12.2021|28.12.2021||NIE|
1359|MYSZKA MX757C |190802982 |10|30|kpl|0|22.12.2021|09.03.2022||NIE|
1360|KLAWIATURA KX 556C | 190701414|10|40|kpl|0|22.12.2021|11.01.2022||NIE|
1361|IPHONE 8 |358709094127101 |350|800|KPL|0|23.12.2021|21.02.2022||NIE|
1362|Zestaw Kluczy k2 |walizka czarna |120|250|kpl|0|23.12.2021|10.02.2022||NIE|
1363|BOSCH GMS120 027015589; PRZEDŁUŻACZ K2 25M N-PB-H05VV-25; ZESTAW KLUCZY K2  CZARNA WALIZKA ; DRABINA KRAUSE 126320 0.05 ; ;DRABINA HIGHER L-T4X4 EN131|x|500|500|kpl|0|23.12.2021|23.12.2021||NIE|
1364|ŁAŃCUSZEK ZŁOTY 1,76 GR |274/12|230|330||0|23.12.2021|11.03.2022|183|NIE|
1365|ŁAŃCUSZEK ZŁOTY 1,76 GR |274/12|230|360||0|23.12.2021|01.03.2022|184|NIE|
1366|oppo a15s | 862877054623473|300|480|KPL|0|23.12.2021|17.01.2022||NIE|
1367|SAMSUNG NOTE 10 |357452102527803/01|1100||kpl|1|24.12.2021|||TAK|
1368|PAROWNICA PHILIPS |1|300||KPL|1|27.12.2021|||TAK|
1369|rękawice plus kask|x|95|160||0|27.12.2021|22.02.2022||NIE|
1370|rekawice plus kask|x|95|||1|27.12.2021|||TAK|
1371|MONITOR SAMSUNG C24F396FHR  |LC24F396FHRXEN|400|480|kpl|0|27.12.2021|23.02.2022||NIE|
1372|SAMSUNG j3 |358870085571184 |180|270|tel|0|27.12.2021|30.12.2021||NIE|
1373|SAMSUNG J5 17 |359966088759476|240|330|kpl|0|27.12.2021|15.01.2022||NIE|
1374|HUAWEI P30 PRO| 868120042255536 |999|1330|KPL|0|28.12.2021|29.01.2022||NIE|
1375|MIDIPLUS BK492 |THMP12156689 |200||KPL|1|28.12.2021|||TAK|
1376|bransoletka pandora moments o splocie węzykowym+ zawieszki | , kolor srebny waga 31,45gr |300|||1|28.12.2021|||TAK|
1377|motorola one |359548092146013|50||KPL|1|29.12.2021|||TAK|
1378|GALAXY WATCH 3 |RFAR13K0YCW|400|600|KPL|0|29.12.2021|18.02.2022||NIE|
1379|SAMSUNG A51 5G |3556981126435441|50||KPL|1|29.12.2021|||TAK|
1380|ODKURZACZ zelmer zxm7010|X|50|220||0|29.12.2021|21.03.2022||NIE|
1381|redmi note 9 pro |865714051765626|600|730|KPL|0|29.12.2021|07.02.2022||NIE|
1382|depilator babylis g946e|X|150||KPL|1|29.12.2021|||TAK|
1383|SAMSUNG A10 |359611106345367|200|310|TEL|0|30.12.2021|03.01.2022||NIE|
1384|HUAWEI PSMART |869907036046387|150|270|KPL|0|30.12.2021|07.01.2022||NIE|
1385|huawei psmart z |864988041000929|150||KPL|1|30.12.2021|||TAK|
1386|samsung a7 2018 |359979098780788|300||KPL|1|30.12.2021|||TAK|
1387|pistolet hukowy stalker m 906 |X|200|||1|30.12.2021|||TAK|
1388|PAD XBOX ONE|X|75|75||0|30.12.2021|01.03.2022||NIE|
1389|PAD XBOX|X|75|200||0|30.12.2021|19.02.2022||NIE|
1390|PS5 P-27418978|157000004198702, |2000|2650|KPL|0|30.12.2021|03.01.2022||NIE|
1391|PAD PS5|X|100||KPL|1|30.12.2021|||TAK|
1392|IPHONE 7 |3843793|400|570|KPL|0|31.12.2021|31.12.2021||NIE|
1393|XBOX360| 058052112405 |150|240|KPL|0|31.12.2021|24.03.2022||NIE|
1394|SAMSUNG S9 PLUS|353420103437821 |700||KPL|1|31.12.2021|||TAK|
1395|redmi note 8t |863853042398899|250|360|kpl|0|03.01.2022|19.01.2022||NIE|
1396|SAMSUNG S10 LITE |352688115693182|900|1020|kpl|0|03.01.2022|11.02.2022||NIE|
1397|JVC KD-DB95BT|109X0322|50||nic|1|03.01.2022|||TAK|
1398|PIONEER FV-X840DAB |QUEO13192EW|150||nic|1|03.01.2022|||TAK|
1399|KOMPRESOR POMOARAŃCZOWY| 105004-3|70||nic|1|03.01.2022|||TAK|
1400|PAD DO PS 4| 39110030042411|50|130|NIC |0|04.01.2022|03.03.2022||NIE|
1401|SAMSUNG A52S 5G |350019157996501|600|1440|KPL|0|04.01.2022|21.02.2022||NIE|
1402|LG K4 17 |354844080441390 |100|250||0|04.01.2022|10.01.2022||NIE|
1403|TP-LINK TL-WA850RE| 2218417004404|30||kpl|1|05.01.2022|||TAK|
1404|słuchawki sony platinum | cechya-0090|250||kpl|1|05.01.2022|||TAK|
1405|lg k50|355471102072612 |200|330|kpl|0|05.01.2022|10.01.2022||NIE|
1406|IPHONE 7 | 355328083110060 |450||ładowarka|1|05.01.2022|||TAK|
1407|REDMI NOTE 8 PRO  |  861697045665198/02|450|570|kpl|0|05.01.2022|07.01.2022||NIE|
1408|IPHONE XS MAX   USZKODZONY | 357297092575332 |300||nic |1|07.01.2022|||TAK|
1409|PS3 | 02274539731792543|120|250|okablowanie |0|08.01.2022|08.01.2022||NIE|
1410|HUAWEI P9 LITE 2017 | 867928032140463|150|280|nic |0|08.01.2022|17.01.2022||NIE|
1411|IpHONE 7 USZKODZONA SZYBKA |353070099856631|300|570|NIC|0|08.01.2022|22.01.2022||NIE|
1412|PS4 500GB|08274522460672302 |400|660|OKABLOWANIE |0|08.01.2022|11.01.2022||NIE|
1413|XBOX 360 |101552732043|150|250|KPL|0|08.01.2022|21.01.2022||NIE|
1414|KINECT 360| 060408311435 |20|100||0|08.01.2022|05.02.2022||NIE|
1415|PAD PS3 |8031112048666|20|||1|08.01.2022|||TAK|
1416|SAMSUNG S21 5G |355320540484980|1500||KPL |1|10.01.2022||666|TAK|
1417|MOKIA 3310  |357304085158801|30||ŁAD|1|10.01.2022|||TAK|
1418|MI 8 LITE | 869808031423698 |250|420|KPL|0|10.01.2022|15.01.2022||NIE|
